file_path,tempo,time_signature,c_diatonic,note_num,note_density,average_interval,syncopation_16th,syncopation_8th,major_likelihood,minor_likelihood
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-201-of-1024.mid,120,4/4 at 0.00 seconds,0.893939394,66,0.258823529,5.307692308,0,0.045454545,0.540493694,0.459506306
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-202-of-1024.mid,120,4/4 at 0.00 seconds,0.189655172,58,0.23015873,1.912280702,0,0.034482759,0.437204936,0.562795064
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-203-of-1024.mid,120,4/4 at 0.00 seconds,0.467741935,62,0.2421875,1.393442623,0,0.225806452,0.43419005,0.56580995
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-204-of-1024.mid,120,4/4 at 0.00 seconds,0.309090909,55,0.21484375,3.314814815,0.018181818,0.236363636,0.452981422,0.547018578
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-205-of-1024.mid,120,4/4 at 0.00 seconds,0.724637681,69,0.26953125,6.602941176,0,0.072463768,0.522986739,0.477013261
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-206-of-1024.mid,120,4/4 at 0.00 seconds,0.839506173,81,0.321428571,1.1875,0.012345679,0.345679012,0.518040199,0.481959801
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-207-of-1024.mid,120,4/4 at 0.00 seconds,0.295454545,44,0.171875,3.395348837,0.204545455,0.613636364,0.434738252,0.565261748
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-208-of-1024.mid,120,4/4 at 0.00 seconds,0.976190476,42,0.1640625,3.463414634,0,0.023809524,0.566035983,0.433964017
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-209-of-1024.mid,120,4/4 at 0.00 seconds,0.793650794,63,0.248031496,3.661290323,0.047619048,0.063492063,0.533309984,0.466690016
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-210-of-1024.mid,120,4/4 at 0.00 seconds,0.793103448,87,0.341176471,2.302325581,0,0.091954023,0.5403999,0.4596001
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-211-of-1024.mid,120,4/4 at 0.00 seconds,0.795698925,93,0.36328125,2.72826087,0.086021505,0.365591398,0.512775002,0.487224998
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-212-of-1024.mid,120,4/4 at 0.00 seconds,0.703703704,27,0.107569721,3.423076923,0,0,0.499666991,0.500333009
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-213-of-1024.mid,120,4/4 at 0.00 seconds,1,64,0.252964427,1.698412698,0.296875,0,0.534797655,0.465202345
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-214-of-1024.mid,120,4/4 at 0.00 seconds,0.205479452,73,0.28968254,1.861111111,0.01369863,0.095890411,0.425556525,0.574443475
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-215-of-1024.mid,120,4/4 at 0.00 seconds,0.3875,80,0.3125,3.708860759,0,0.025,0.42858591,0.57141409
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-216-of-1024.mid,120,4/4 at 0.00 seconds,0.280898876,89,0.34765625,2.886363636,0,0.078651685,0.507382357,0.492617643
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-217-of-1024.mid,120,4/4 at 0.00 seconds,0.661016949,59,0.23046875,4.431034483,0,0.576271186,0.560609418,0.439390582
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-218-of-1024.mid,120,4/4 at 0.00 seconds,0.885245902,61,0.239215686,3.883333333,0,0.049180328,0.498094234,0.501905766
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-219-of-1024.mid,120,4/4 at 0.00 seconds,0.904761905,63,0.254032258,2.467741935,0,0.301587302,0.539834407,0.460165593
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-220-of-1024.mid,120,4/4 at 0.00 seconds,0.222222222,63,0.247058824,5.693548387,0,0,0.406044358,0.593955642
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-221-of-1024.mid,120,4/4 at 0.00 seconds,0.672131148,61,0.24015748,7.616666667,0.016393443,0.081967213,0.497871002,0.502128998
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-222-of-1024.mid,120,4/4 at 0.00 seconds,0.901408451,71,0.27734375,2.414285714,0,0.38028169,0.514155763,0.485844237
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-223-of-1024.mid,120,4/4 at 0.00 seconds,0.509259259,108,0.421875,2.252336449,0.037037037,0.111111111,0.472859599,0.527140401
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-224-of-1024.mid,120,4/4 at 0.00 seconds,0.310344828,58,0.2265625,4,0,0.362068966,0.464488454,0.535511546
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-225-of-1024.mid,120,4/4 at 0.00 seconds,0.741935484,62,0.2421875,2,0,0.403225806,0.519755042,0.480244958
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-226-of-1024.mid,120,4/4 at 0.00 seconds,0.967213115,61,0.23828125,3.933333333,0,0.409836066,0.554176157,0.445823843
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-227-of-1024.mid,120,4/4 at 0.00 seconds,0.744680851,47,0.18359375,1.934782609,0,0.170212766,0.536707126,0.463292874
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-228-of-1024.mid,120,4/4 at 0.00 seconds,0.99137931,116,0.453125,0.808695652,0,0.051724138,0.522759661,0.477240339
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-229-of-1024.mid,120,4/4 at 0.00 seconds,0.790697674,43,0.172,4,0,0.023255814,0.521267361,0.478732639
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-230-of-1024.mid,120,4/4 at 0.00 seconds,0.162790698,43,0.16796875,2.857142857,0,0.581395349,0.391840329,0.608159671
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-231-of-1024.mid,120,4/4 at 0.00 seconds,0.738095238,42,0.1640625,2.926829268,0,0.071428571,0.480502294,0.519497706
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-232-of-1024.mid,120,4/4 at 0.00 seconds,0.948717949,117,0.45703125,4.637931034,0.034188034,0.034188034,0.550151504,0.449848496
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-233-of-1024.mid,120,4/4 at 0.00 seconds,0.279411765,68,0.265625,3.328358209,0.014705882,0.014705882,0.399859655,0.600140345
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-234-of-1024.mid,120,4/4 at 0.00 seconds,0.9375,64,0.25,4.666666667,0,0.03125,0.518976434,0.481023566
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-235-of-1024.mid,120,4/4 at 0.00 seconds,0.445544554,101,0.39453125,3.95,0,0,0.450396412,0.549603588
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-236-of-1024.mid,120,4/4 at 0.00 seconds,0.875,32,0.125,2.64516129,0,0.375,0.540348173,0.459651827
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-237-of-1024.mid,120,4/4 at 0.00 seconds,0.805309735,113,0.44140625,2.080357143,0,0.017699115,0.496522242,0.503477758
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-238-of-1024.mid,120,4/4 at 0.00 seconds,0.705882353,51,0.19921875,3.62,0.137254902,0.137254902,0.504812073,0.495187927
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-239-of-1024.mid,120,4/4 at 0.00 seconds,0.976190476,84,0.329411765,6.313253012,0,0.023809524,0.514321314,0.485678686
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-240-of-1024.mid,120,4/4 at 0.00 seconds,0.540983607,61,0.243027888,2.4,0,0.131147541,0.513565534,0.486434466
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-241-of-1024.mid,120,4/4 at 0.00 seconds,0.981481481,54,0.2109375,3.509433962,0,0.12962963,0.538913124,0.461086876
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-242-of-1024.mid,120,4/4 at 0.00 seconds,0.215686275,51,0.19921875,5.78,0.058823529,0.215686275,0.399700599,0.600299401
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-243-of-1024.mid,120,4/4 at 0.00 seconds,0.708860759,79,0.30859375,2.858974359,0,0.088607595,0.50708055,0.49291945
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-244-of-1024.mid,120,4/4 at 0.00 seconds,0.75308642,81,0.317647059,3.6875,0.012345679,0.037037037,0.476901719,0.523098281
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-245-of-1024.mid,120,4/4 at 0.00 seconds,0.84,75,0.297619048,2.972972973,0.026666667,0.013333333,0.50334649,0.49665351
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-246-of-1024.mid,120,4/4 at 0.00 seconds,0.84,50,0.1953125,3.020408163,0.02,0.36,0.536233794,0.463766206
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-247-of-1024.mid,120,4/4 at 0.00 seconds,0.673076923,52,0.203125,4.156862745,0,0.384615385,0.525081724,0.474918276
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-248-of-1024.mid,120,4/4 at 0.00 seconds,0.182608696,115,0.44921875,4.271929825,0,0.113043478,0.416939959,0.583060041
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-249-of-1024.mid,120,4/4 at 0.00 seconds,0.25,56,0.220472441,2.690909091,0,0,0.47015948,0.52984052
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-250-of-1024.mid,120,4/4 at 0.00 seconds,0.480769231,52,0.203125,1.764705882,0,0.076923077,0.48315915,0.51684085
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-251-of-1024.mid,120,4/4 at 0.00 seconds,0.934782609,46,0.180392157,4.177777778,0,0.260869565,0.511756909,0.488243091
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-252-of-1024.mid,120,4/4 at 0.00 seconds,0.6625,80,0.31372549,2.556962025,0.1375,0.375,0.478560378,0.521439622
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-253-of-1024.mid,120,4/4 at 0.00 seconds,0.652777778,72,0.282352941,2.507042254,0.138888889,0.222222222,0.478996326,0.521003674
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-254-of-1024.mid,120,4/4 at 0.00 seconds,0.589473684,95,0.37109375,5.276595745,0.189473684,0.084210526,0.503252057,0.496747943
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-255-of-1024.mid,120,4/4 at 0.00 seconds,0.282051282,39,0.15234375,3.236842105,0.435897436,0.051282051,0.447091718,0.552908282
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-256-of-1024.mid,120,4/4 at 0.00 seconds,1,66,0.2578125,5.507692308,0.090909091,0.257575758,0.516937495,0.483062505
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-257-of-1024.mid,120,4/4 at 0.00 seconds,0.974025974,77,0.30078125,2.815789474,0,0.077922078,0.541729378,0.458270622
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-258-of-1024.mid,120,4/4 at 0.00 seconds,0.854545455,55,0.216535433,4.148148148,0,0.127272727,0.521427486,0.478572514
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-259-of-1024.mid,120,4/4 at 0.00 seconds,0.76,50,0.1953125,4.020408163,0,0.2,0.520650229,0.479349771
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-260-of-1024.mid,120,4/4 at 0.00 seconds,0.914893617,47,0.18359375,3.326086957,0.723404255,0.021276596,0.512602806,0.487397194
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-261-of-1024.mid,120,4/4 at 0.00 seconds,1,48,0.1875,2.106382979,0.0625,0.145833333,0.522374547,0.477625453
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-262-of-1024.mid,120,4/4 at 0.00 seconds,0.992063492,126,0.4921875,1.56,0,0.103174603,0.518238752,0.481761248
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-263-of-1024.mid,120,4/4 at 0.00 seconds,1,79,0.30859375,1.717948718,0.025316456,0.17721519,0.543828632,0.456171368
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-264-of-1024.mid,120,4/4 at 0.00 seconds,0.606060606,33,0.12890625,1.4375,0,0.121212121,0.469384018,0.530615982
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-265-of-1024.mid,120,4/4 at 0.00 seconds,0.986111111,72,0.28125,2.070422535,0,0.222222222,0.520441049,0.479558951
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-266-of-1024.mid,120,4/4 at 0.00 seconds,0.916666667,48,0.1875,3.531914894,0,0.041666667,0.545950666,0.454049334
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-267-of-1024.mid,120,4/4 at 0.00 seconds,0.831858407,113,0.44140625,2.169642857,0,0,0.515734843,0.484265157
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-268-of-1024.mid,120,4/4 at 0.00 seconds,0.971428571,70,0.2734375,2.913043478,0.014285714,0.1,0.543254492,0.456745508
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-269-of-1024.mid,120,4/4 at 0.00 seconds,0.113207547,53,0.212,2.711538462,0,0.226415094,0.375126703,0.624873297
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-270-of-1024.mid,120,4/4 at 0.00 seconds,0.855072464,69,0.26953125,1.529411765,0,0.057971014,0.509980119,0.490019881
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-271-of-1024.mid,120,4/4 at 0.00 seconds,0.663157895,95,0.37109375,1.734042553,0.073684211,0.073684211,0.505657249,0.494342751
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-272-of-1024.mid,120,4/4 at 0.00 seconds,0.976190476,84,0.333333333,2.542168675,0.023809524,0.202380952,0.530693694,0.469306306
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-273-of-1024.mid,120,4/4 at 0.00 seconds,1,82,0.325396825,3.444444444,0.085365854,0.036585366,0.530431412,0.469568588
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-274-of-1024.mid,120,4/4 at 0.00 seconds,0.765625,64,0.250980392,4.158730159,0.015625,0.09375,0.518153029,0.481846971
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-275-of-1024.mid,120,4/4 at 0.00 seconds,0.903846154,52,0.203125,2.215686275,0.076923077,0.192307692,0.524074833,0.475925167
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-276-of-1024.mid,120,4/4 at 0.00 seconds,0.915662651,83,0.325490196,4.585365854,0,0.180722892,0.516235964,0.483764036
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-277-of-1024.mid,120,4/4 at 0.00 seconds,0.774509804,102,0.3984375,2.128712871,0,0.049019608,0.517303492,0.482696508
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-278-of-1024.mid,120,4/4 at 0.00 seconds,0.438596491,57,0.226190476,4.089285714,0.105263158,0.01754386,0.450487902,0.549512098
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-279-of-1024.mid,120,4/4 at 0.00 seconds,0.951219512,82,0.3203125,3.580246914,0,0.231707317,0.519094083,0.480905917
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-280-of-1024.mid,120,4/4 at 0.00 seconds,0.932038835,103,0.403921569,2.833333333,0,0.116504854,0.50207027,0.49792973
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-281-of-1024.mid,120,4/4 at 0.00 seconds,0.597014925,134,0.5234375,1.338345865,0.037313433,0.014925373,0.459150775,0.540849225
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-282-of-1024.mid,120,4/4 at 0.00 seconds,0.8,40,0.15625,3.025641026,0,0.05,0.496716048,0.503283952
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-283-of-1024.mid,120,4/4 at 0.00 seconds,1,68,0.265625,3.940298507,0,0.014705882,0.532730347,0.467269653
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-284-of-1024.mid,120,4/4 at 0.00 seconds,0.735849057,53,0.208661417,2.596153846,0,0,0.506418108,0.493581892
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-285-of-1024.mid,120,4/4 at 0.00 seconds,0.605769231,104,0.40625,1.640776699,0,0.105769231,0.50006075,0.49993925
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-286-of-1024.mid,120,4/4 at 0.00 seconds,0.975,40,0.156862745,4.128205128,0,0.1,0.535664379,0.464335621
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-287-of-1024.mid,120,4/4 at 0.00 seconds,0.306122449,49,0.19140625,1.895833333,0,0.12244898,0.410262616,0.589737384
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-288-of-1024.mid,120,4/4 at 0.00 seconds,0.842105263,38,0.149019608,3.189189189,0,0.263157895,0.538202587,0.461797413
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-289-of-1024.mid,120,4/4 at 0.00 seconds,0.988372093,86,0.3359375,3.823529412,0.325581395,0,0.517604961,0.482395039
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-290-of-1024.mid,120,4/4 at 0.00 seconds,0.5,66,0.2578125,2.230769231,0.015151515,0.03030303,0.457025831,0.542974169
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-291-of-1024.mid,120,4/4 at 0.00 seconds,0.786885246,61,0.23828125,3.2,0,0.344262295,0.530006743,0.469993257
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-292-of-1024.mid,120,4/4 at 0.00 seconds,0.875,32,0.125,3.709677419,0,0.1875,0.539367885,0.460632115
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-293-of-1024.mid,120,4/4 at 0.00 seconds,0.273224044,183,0.71484375,4.340659341,0.049180328,0.010928962,0.446994966,0.553005034
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-294-of-1024.mid,120,4/4 at 0.00 seconds,0.823529412,34,0.1328125,6.121212121,0,0.058823529,0.507853205,0.492146795
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-295-of-1024.mid,120,4/4 at 0.00 seconds,0.256097561,82,0.321568627,1.234567901,0.085365854,0.12195122,0.437262429,0.562737571
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-296-of-1024.mid,120,4/4 at 0.00 seconds,1,30,0.119047619,5.482758621,0,0.033333333,0.525209046,0.474790954
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-297-of-1024.mid,120,4/4 at 0.00 seconds,0.925373134,67,0.26171875,2.257575758,0.044776119,0.388059701,0.527011069,0.472988931
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-298-of-1024.mid,120,4/4 at 0.00 seconds,0.395833333,48,0.1875,1.276595745,0.25,0.020833333,0.460167684,0.539832316
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-299-of-1024.mid,120,4/4 at 0.00 seconds,0.357142857,112,0.4375,1.864864865,0,0.026785714,0.455601549,0.544398451
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-300-of-1024.mid,120,4/4 at 0.00 seconds,0.648648649,74,0.2890625,2.383561644,0.040540541,0.121621622,0.481091708,0.518908292
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-301-of-1024.mid,120,4/4 at 0.00 seconds,1,38,0.1484375,1.918918919,0,0.026315789,0.558573111,0.441426889
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-302-of-1024.mid,120,4/4 at 0.00 seconds,1,99,0.38671875,2.612244898,0.02020202,0.070707071,0.536136607,0.463863393
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-303-of-1024.mid,120,4/4 at 0.00 seconds,0.933962264,106,0.427419355,4.028571429,0,0.018867925,0.520786018,0.479213982
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-304-of-1024.mid,120,4/4 at 0.00 seconds,1,60,0.234375,2.542372881,0.066666667,0.15,0.527044767,0.472955233
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-305-of-1024.mid,120,4/4 at 0.00 seconds,0.985714286,70,0.2734375,4.536231884,0,0.285714286,0.55417414,0.44582586
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-306-of-1024.mid,120,4/4 at 0.00 seconds,0.988235294,85,0.33203125,3.416666667,0,0.317647059,0.543663043,0.456336957
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-307-of-1024.mid,120,4/4 at 0.00 seconds,0.921568627,51,0.19921875,4.94,0,0.274509804,0.536687285,0.463312715
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-308-of-1024.mid,120,4/4 at 0.00 seconds,0.92,25,0.09765625,4.416666667,0.28,0.08,0.529150672,0.470849328
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-309-of-1024.mid,120,4/4 at 0.00 seconds,0.947368421,133,0.51953125,4.946969697,0,0,0.517906525,0.482093475
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-310-of-1024.mid,120,4/4 at 0.00 seconds,0.825396825,63,0.24609375,2.322580645,0,0.158730159,0.540854169,0.459145831
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-311-of-1024.mid,120,4/4 at 0.00 seconds,0.631578947,57,0.22265625,2,0,0.01754386,0.464270772,0.535729228
