file_path,tempo,time_signature,c_diatonic,note_num,note_density,average_interval,syncopation_16th,syncopation_8th,major_likelihood,minor_likelihood
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-225-of-1024.mid,120,4/4 at 0.00 seconds,0.741935484,62,0.2421875,2,0,0.403225806,0.50564987,0.49435013
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-226-of-1024.mid,120,4/4 at 0.00 seconds,0.967213115,61,0.23828125,3.933333333,0,0.409836066,0.514360313,0.485639687
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-227-of-1024.mid,120,4/4 at 0.00 seconds,0.744680851,47,0.18359375,1.934782609,0,0.170212766,0.499056852,0.500943148
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-228-of-1024.mid,120,4/4 at 0.00 seconds,0.99137931,116,0.453125,0.808695652,0,0.051724138,0.522759661,0.477240339
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-229-of-1024.mid,120,4/4 at 0.00 seconds,0.790697674,43,0.172,4,0,0.023255814,0.529558768,0.470441232
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-230-of-1024.mid,120,4/4 at 0.00 seconds,0.162790698,43,0.16796875,2.857142857,0,0.581395349,0.513698953,0.486301047
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-231-of-1024.mid,120,4/4 at 0.00 seconds,0.738095238,42,0.1640625,2.926829268,0,0.071428571,0.43592875,0.56407125
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-232-of-1024.mid,120,4/4 at 0.00 seconds,0.948717949,117,0.45703125,4.637931034,0.034188034,0.034188034,0.495334607,0.504665393
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-233-of-1024.mid,120,4/4 at 0.00 seconds,0.279411765,68,0.265625,3.328358209,0.014705882,0.014705882,0.510313421,0.489686579
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-234-of-1024.mid,120,4/4 at 0.00 seconds,0.9375,64,0.25,4.666666667,0,0.03125,0.511428818,0.488571182
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-235-of-1024.mid,120,4/4 at 0.00 seconds,0.445544554,101,0.39453125,3.95,0,0,0.492204477,0.507795523
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-236-of-1024.mid,120,4/4 at 0.00 seconds,0.875,32,0.125,2.64516129,0,0.375,0.478567553,0.521432447
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-237-of-1024.mid,120,4/4 at 0.00 seconds,0.805309735,113,0.44140625,2.080357143,0,0.017699115,0.459242216,0.540757784
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-238-of-1024.mid,120,4/4 at 0.00 seconds,0.705882353,51,0.19921875,3.62,0.137254902,0.137254902,0.446780432,0.553219568
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-239-of-1024.mid,120,4/4 at 0.00 seconds,0.976190476,84,0.329411765,6.313253012,0,0.023809524,0.490815522,0.509184478
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-240-of-1024.mid,120,4/4 at 0.00 seconds,0.540983607,61,0.243027888,2.4,0,0.131147541,0.479354533,0.520645467
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-241-of-1024.mid,120,4/4 at 0.00 seconds,0.981481481,54,0.2109375,3.509433962,0,0.12962963,0.481509084,0.518490916
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-242-of-1024.mid,120,4/4 at 0.00 seconds,0.215686275,51,0.19921875,5.78,0.058823529,0.215686275,0.515684596,0.484315404
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-243-of-1024.mid,120,4/4 at 0.00 seconds,0.708860759,79,0.30859375,2.858974359,0,0.088607595,0.482823606,0.517176394
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-244-of-1024.mid,120,4/4 at 0.00 seconds,0.75308642,81,0.317647059,3.6875,0.012345679,0.037037037,0.476901719,0.523098281
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-245-of-1024.mid,120,4/4 at 0.00 seconds,0.84,75,0.297619048,2.972972973,0.026666667,0.013333333,0.505024293,0.494975707
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-246-of-1024.mid,120,4/4 at 0.00 seconds,0.84,50,0.1953125,3.020408163,0.02,0.36,0.452401404,0.547598596
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-247-of-1024.mid,120,4/4 at 0.00 seconds,0.673076923,52,0.203125,4.156862745,0,0.384615385,0.526793531,0.473206469
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-248-of-1024.mid,120,4/4 at 0.00 seconds,0.182608696,115,0.44921875,4.271929825,0,0.113043478,0.466938673,0.533061327
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-249-of-1024.mid,120,4/4 at 0.00 seconds,0.25,56,0.220472441,2.690909091,0,0,0.510090058,0.489909942
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-250-of-1024.mid,120,4/4 at 0.00 seconds,0.480769231,52,0.203125,1.764705882,0,0.076923077,0.464450091,0.535549909
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-251-of-1024.mid,120,4/4 at 0.00 seconds,0.934782609,46,0.180392157,4.177777778,0,0.260869565,0.506305614,0.493694386
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-252-of-1024.mid,120,4/4 at 0.00 seconds,0.6625,80,0.31372549,2.556962025,0.1375,0.375,0.478560378,0.521439622
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-253-of-1024.mid,120,4/4 at 0.00 seconds,0.652777778,72,0.282352941,2.507042254,0.138888889,0.222222222,0.522614013,0.477385987
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-254-of-1024.mid,120,4/4 at 0.00 seconds,0.589473684,95,0.37109375,5.276595745,0.189473684,0.084210526,0.521352492,0.478647508
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-255-of-1024.mid,120,4/4 at 0.00 seconds,0.282051282,39,0.15234375,3.236842105,0.435897436,0.051282051,0.486366426,0.513633574
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-256-of-1024.mid,120,4/4 at 0.00 seconds,1,66,0.2578125,5.507692308,0.090909091,0.257575758,0.510110138,0.489889862
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-257-of-1024.mid,120,4/4 at 0.00 seconds,0.974025974,77,0.30078125,2.815789474,0,0.077922078,0.457036848,0.542963152
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-258-of-1024.mid,120,4/4 at 0.00 seconds,0.854545455,55,0.216535433,4.148148148,0,0.127272727,0.510598817,0.489401183
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-259-of-1024.mid,120,4/4 at 0.00 seconds,0.76,50,0.1953125,4.020408163,0,0.2,0.520650229,0.479349771
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-260-of-1024.mid,120,4/4 at 0.00 seconds,0.914893617,47,0.18359375,3.326086957,0.723404255,0.021276596,0.50793787,0.49206213
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-261-of-1024.mid,120,4/4 at 0.00 seconds,1,48,0.1875,2.106382979,0.0625,0.145833333,0.519514768,0.480485232
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-262-of-1024.mid,120,4/4 at 0.00 seconds,0.992063492,126,0.4921875,1.56,0,0.103174603,0.518238752,0.481761248
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-263-of-1024.mid,120,4/4 at 0.00 seconds,1,79,0.30859375,1.717948718,0.025316456,0.17721519,0.464118372,0.535881628
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-264-of-1024.mid,120,4/4 at 0.00 seconds,0.606060606,33,0.12890625,1.4375,0,0.121212121,0.516079472,0.483920528
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-265-of-1024.mid,120,4/4 at 0.00 seconds,0.986111111,72,0.28125,2.070422535,0,0.222222222,0.45442186,0.54557814
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-266-of-1024.mid,120,4/4 at 0.00 seconds,0.916666667,48,0.1875,3.531914894,0,0.041666667,0.507250855,0.492749145
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-267-of-1024.mid,120,4/4 at 0.00 seconds,0.831858407,113,0.44140625,2.169642857,0,0,0.469285424,0.530714576
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-268-of-1024.mid,120,4/4 at 0.00 seconds,0.971428571,70,0.2734375,2.913043478,0.014285714,0.1,0.504117337,0.495882663
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-269-of-1024.mid,120,4/4 at 0.00 seconds,0.113207547,53,0.212,2.711538462,0,0.226415094,0.511368206,0.488631794
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-270-of-1024.mid,120,4/4 at 0.00 seconds,0.855072464,69,0.26953125,1.529411765,0,0.057971014,0.509980119,0.490019881
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-271-of-1024.mid,120,4/4 at 0.00 seconds,0.663157895,95,0.37109375,1.734042553,0.073684211,0.073684211,0.481149287,0.518850713
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-272-of-1024.mid,120,4/4 at 0.00 seconds,0.976190476,84,0.333333333,2.542168675,0.023809524,0.202380952,0.530693694,0.469306306
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-273-of-1024.mid,120,4/4 at 0.00 seconds,1,82,0.325396825,3.444444444,0.085365854,0.036585366,0.514916689,0.485083311
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-274-of-1024.mid,120,4/4 at 0.00 seconds,0.765625,64,0.250980392,4.158730159,0.015625,0.09375,0.51650034,0.48349966
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-275-of-1024.mid,120,4/4 at 0.00 seconds,0.903846154,52,0.203125,2.215686275,0.076923077,0.192307692,0.50991607,0.49008393
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-276-of-1024.mid,120,4/4 at 0.00 seconds,0.915662651,83,0.325490196,4.585365854,0,0.180722892,0.52073436,0.47926564
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-277-of-1024.mid,120,4/4 at 0.00 seconds,0.774509804,102,0.3984375,2.128712871,0,0.049019608,0.444190448,0.555809552
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-278-of-1024.mid,120,4/4 at 0.00 seconds,0.438596491,57,0.226190476,4.089285714,0.105263158,0.01754386,0.518966866,0.481033134
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-279-of-1024.mid,120,4/4 at 0.00 seconds,0.951219512,82,0.3203125,3.580246914,0,0.231707317,0.519094083,0.480905917
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-280-of-1024.mid,120,4/4 at 0.00 seconds,0.932038835,103,0.403921569,2.833333333,0,0.116504854,0.50207027,0.49792973
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-281-of-1024.mid,120,4/4 at 0.00 seconds,0.597014925,134,0.5234375,1.338345865,0.037313433,0.014925373,0.459150775,0.540849225
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-282-of-1024.mid,120,4/4 at 0.00 seconds,0.8,40,0.15625,3.025641026,0,0.05,0.487714135,0.512285865
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-283-of-1024.mid,120,4/4 at 0.00 seconds,1,68,0.265625,3.940298507,0,0.014705882,0.532730347,0.467269653
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-284-of-1024.mid,120,4/4 at 0.00 seconds,0.735849057,53,0.208661417,2.596153846,0,0,0.508434605,0.491565395
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-285-of-1024.mid,120,4/4 at 0.00 seconds,0.605769231,104,0.40625,1.640776699,0,0.105769231,0.444788579,0.555211421
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-286-of-1024.mid,120,4/4 at 0.00 seconds,0.975,40,0.156862745,4.128205128,0,0.1,0.515687485,0.484312515
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-287-of-1024.mid,120,4/4 at 0.00 seconds,0.306122449,49,0.19140625,1.895833333,0,0.12244898,0.490791637,0.509208363
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-288-of-1024.mid,120,4/4 at 0.00 seconds,0.842105263,38,0.149019608,3.189189189,0,0.263157895,0.483686492,0.516313508
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-289-of-1024.mid,120,4/4 at 0.00 seconds,0.988372093,86,0.3359375,3.823529412,0.325581395,0,0.531144698,0.468855302
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-290-of-1024.mid,120,4/4 at 0.00 seconds,0.5,66,0.2578125,2.230769231,0.015151515,0.03030303,0.488910812,0.511089188
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-291-of-1024.mid,120,4/4 at 0.00 seconds,0.786885246,61,0.23828125,3.2,0,0.344262295,0.476394694,0.523605306
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-292-of-1024.mid,120,4/4 at 0.00 seconds,0.875,32,0.125,3.709677419,0,0.1875,0.453891482,0.546108518
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-293-of-1024.mid,120,4/4 at 0.00 seconds,0.273224044,183,0.71484375,4.340659341,0.049180328,0.010928962,0.488618751,0.511381249
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-294-of-1024.mid,120,4/4 at 0.00 seconds,0.823529412,34,0.1328125,6.121212121,0,0.058823529,0.471935653,0.528064347
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-295-of-1024.mid,120,4/4 at 0.00 seconds,0.256097561,82,0.321568627,1.234567901,0.085365854,0.12195122,0.50302361,0.49697639
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-296-of-1024.mid,120,4/4 at 0.00 seconds,1,30,0.119047619,5.482758621,0,0.033333333,0.525209046,0.474790954
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-297-of-1024.mid,120,4/4 at 0.00 seconds,0.925373134,67,0.26171875,2.257575758,0.044776119,0.388059701,0.526852969,0.473147031
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-298-of-1024.mid,120,4/4 at 0.00 seconds,0.395833333,48,0.1875,1.276595745,0.25,0.020833333,0.441909043,0.558090957
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-299-of-1024.mid,120,4/4 at 0.00 seconds,0.357142857,112,0.4375,1.864864865,0,0.026785714,0.483467391,0.516532609
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-300-of-1024.mid,120,4/4 at 0.00 seconds,0.648648649,74,0.2890625,2.383561644,0.040540541,0.121621622,0.492119115,0.507880885
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-301-of-1024.mid,120,4/4 at 0.00 seconds,1,38,0.1484375,1.918918919,0,0.026315789,0.445614233,0.554385767
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-302-of-1024.mid,120,4/4 at 0.00 seconds,1,99,0.38671875,2.612244898,0.02020202,0.070707071,0.469588502,0.530411498
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-303-of-1024.mid,120,4/4 at 0.00 seconds,0.933962264,106,0.427419355,4.028571429,0,0.018867925,0.521893136,0.478106864
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-304-of-1024.mid,120,4/4 at 0.00 seconds,1,60,0.234375,2.542372881,0.066666667,0.15,0.513753282,0.486246718
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-305-of-1024.mid,120,4/4 at 0.00 seconds,0.985714286,70,0.2734375,4.536231884,0,0.285714286,0.495044571,0.504955429
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-306-of-1024.mid,120,4/4 at 0.00 seconds,0.988235294,85,0.33203125,3.416666667,0,0.317647059,0.510687063,0.489312937
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-307-of-1024.mid,120,4/4 at 0.00 seconds,0.921568627,51,0.19921875,4.94,0,0.274509804,0.486220342,0.513779658
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-308-of-1024.mid,120,4/4 at 0.00 seconds,0.92,25,0.09765625,4.416666667,0.28,0.08,0.449736694,0.550263306
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-309-of-1024.mid,120,4/4 at 0.00 seconds,0.947368421,133,0.51953125,4.946969697,0,0,0.524140866,0.475859134
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-310-of-1024.mid,120,4/4 at 0.00 seconds,0.825396825,63,0.24609375,2.322580645,0,0.158730159,0.52553793,0.47446207
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-311-of-1024.mid,120,4/4 at 0.00 seconds,0.631578947,57,0.22265625,2,0,0.01754386,0.464270772,0.535729228
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-312-of-1024.mid,120,4/4 at 0.00 seconds,0.984126984,63,0.24609375,3.903225806,0.047619048,0.015873016,0.512252135,0.487747865
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-313-of-1024.mid,120,4/4 at 0.00 seconds,0.765306122,98,0.3828125,2.020618557,0,0.040816327,0.513571299,0.486428701
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-314-of-1024.mid,120,4/4 at 0.00 seconds,0.451612903,62,0.243137255,2.967213115,0,0.016129032,0.444085646,0.555914354
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-315-of-1024.mid,120,4/4 at 0.00 seconds,1,57,0.22265625,2.607142857,0,0.245614035,0.457264228,0.542735772
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-316-of-1024.mid,120,4/4 at 0.00 seconds,0.441860465,86,0.3359375,2.058823529,0.151162791,0.186046512,0.485846355,0.514153645
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-317-of-1024.mid,120,4/4 at 0.00 seconds,0.721311475,61,0.239215686,2.616666667,0,0,0.450178735,0.549821265
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-318-of-1024.mid,120,4/4 at 0.00 seconds,0.781512605,119,0.46484375,4.788135593,0.008403361,0.058823529,0.51339027,0.48660973
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-319-of-1024.mid,120,4/4 at 0.00 seconds,0.898734177,79,0.30859375,3.91025641,0.050632911,0.025316456,0.505573217,0.494426783
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-320-of-1024.mid,120,4/4 at 0.00 seconds,0.87654321,81,0.31640625,2.65,0.012345679,0.111111111,0.495109084,0.504890916
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-321-of-1024.mid,120,4/4 at 0.00 seconds,0.272727273,44,0.171875,3.372093023,0.045454545,0.386363636,0.514407608,0.485592392
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-322-of-1024.mid,120,4/4 at 0.00 seconds,0.775,80,0.3125,3.075949367,0,0.025,0.475020697,0.524979303
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-323-of-1024.mid,120,4/4 at 0.00 seconds,0.133333333,45,0.17578125,12.29545455,0.044444444,0.022222222,0.51115922,0.48884078
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-324-of-1024.mid,120,4/4 at 0.00 seconds,0.12605042,119,0.466666667,2.347457627,0.142857143,0.008403361,0.511357519,0.488642481
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-325-of-1024.mid,120,4/4 at 0.00 seconds,0.779661017,59,0.243801653,2.137931034,0,0.271186441,0.520371158,0.479628842
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-326-of-1024.mid,120,4/4 at 0.00 seconds,0.569892473,93,0.364705882,2.423913043,0,0.172043011,0.450578653,0.549421347
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-327-of-1024.mid,120,4/4 at 0.00 seconds,1,65,0.25390625,7.421875,0.276923077,0.138461538,0.439796978,0.560203022
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-328-of-1024.mid,120,4/4 at 0.00 seconds,1,53,0.20703125,2.903846154,0.358490566,0.094339623,0.46019038,0.53980962
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-329-of-1024.mid,120,4/4 at 0.00 seconds,0.152542373,59,0.232283465,4.74137931,0.118644068,0.118644068,0.511032028,0.488967972
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-330-of-1024.mid,120,4/4 at 0.00 seconds,1,29,0.119341564,7.857142857,0,0.034482759,0.515080493,0.484919507
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-331-of-1024.mid,120,4/4 at 0.00 seconds,0.06122449,49,0.193675889,2.041666667,0.020408163,0.06122449,0.510850146,0.489149854
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-332-of-1024.mid,120,4/4 at 0.00 seconds,0.976190476,84,0.328125,4.927710843,0,0.071428571,0.517430822,0.482569178
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-333-of-1024.mid,120,4/4 at 0.00 seconds,0.818181818,99,0.38671875,1.193877551,0,0,0.461203332,0.538796668
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-334-of-1024.mid,120,4/4 at 0.00 seconds,0.822695035,141,0.55078125,3.714285714,0,0.092198582,0.522495362,0.477504638
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-335-of-1024.mid,120,4/4 at 0.00 seconds,0.981818182,55,0.21484375,4.833333333,0.054545455,0.036363636,0.530523168,0.469476832
